Time,Obj_ID,Obj_name,Room_ID,Room_name,Activity
560,1122,hairdryer,1,bathroom,Prepare Cereal
560,130,coffe_maker,41,dining_room,Prepare Cereal
560,1026,bowl,41,dining_room,Prepare Cereal
560,99,trashcan,41,dining_room,Prepare Cereal
560,102,mat,41,dining_room,Prepare Cereal
560,1012,toothbrush_holder,1,bathroom,Prepare Cereal
560,1023,book,162,bedroom,Prepare Cereal
560,1030,cd,241,home_office,Prepare Cereal
560,1031,cd_player,241,home_office,Prepare Cereal
560,1034,chessboard,241,home_office,Prepare Cereal
560,1048,coffee,41,dining_room,Prepare Cereal
560,1049,coffee_cup,41,dining_room,Prepare Cereal
560,1050,coffee_filter,41,dining_room,Prepare Cereal
560,1056,cookingpot,41,dining_room,Prepare Cereal
560,1058,cup,41,dining_room,Prepare Cereal
560,1059,cutting_board,41,dining_room,Prepare Cereal
560,1060,deck_of_cards,241,home_office,Prepare Cereal
560,1070,dry_pasta,41,dining_room,Prepare Cereal
560,1083,food_bread,41,dining_room,Prepare Cereal
560,1087,food_cereal,41,dining_room,Prepare Cereal
560,1088,food_cheese,41,dining_room,Prepare Cereal
560,1089,food_chicken,41,dining_room,Prepare Cereal
560,1091,food_donut,41,dining_room,Prepare Cereal
560,1098,food_jam,41,dining_room,Prepare Cereal
560,1102,food_oatmeal,41,dining_room,Prepare Cereal
560,1106,food_peanut_butter,41,dining_room,Prepare Cereal
560,1109,food_rice,41,dining_room,Prepare Cereal
560,1115,food_vegetable,41,dining_room,Prepare Cereal
560,1116,fork,41,dining_room,Prepare Cereal
560,1117,fryingpan,41,dining_room,Prepare Cereal
560,1120,ground_coffee,41,dining_room,Prepare Cereal
560,1121,hairbrush,1,bathroom,Prepare Cereal
560,1123,headset,241,home_office,Prepare Cereal
560,1126,instrument_guitar,241,home_office,Prepare Cereal
560,1132,juice,41,dining_room,Prepare Cereal
560,1137,knife,41,dining_room,Prepare Cereal
560,1144,milk,41,dining_room,Prepare Cereal
560,1148,mug,41,dining_room,Prepare Cereal
560,1154,notebook,241,home_office,Prepare Cereal
560,1156,oil,41,dining_room,Prepare Cereal
560,1162,pen,241,home_office,Prepare Cereal
560,1167,plate,41,dining_room,Prepare Cereal
560,1172,radio,241,home_office,Prepare Cereal
560,1174,razor,1,bathroom,Prepare Cereal
560,1176,remote_control,241,home_office,Prepare Cereal
560,1184,shaving_cream,1,bathroom,Prepare Cereal
560,1193,spoon,41,dining_room,Prepare Cereal
560,1196,tea,41,dining_room,Prepare Cereal
560,1203,tooth_paste,1,bathroom,Prepare Cereal
560,1207,trashbag,41,dining_room,Prepare Cereal
560,1215,wine,41,dining_room,Prepare Cereal
560,1216,wine_glass,41,dining_room,Prepare Cereal
565,1204,toothbrush,1,bathroom,Prepare Coffee
565,1122,hairdryer,1,bathroom,Prepare Coffee
565,130,coffe_maker,41,dining_room,Prepare Coffee
565,1026,bowl,41,dining_room,Prepare Coffee
565,1193,spoon,41,dining_room,Prepare Coffee
565,99,trashcan,41,dining_room,Prepare Coffee
565,102,mat,41,dining_room,Prepare Coffee
565,1012,toothbrush_holder,1,bathroom,Prepare Coffee
565,1023,book,162,bedroom,Prepare Coffee
565,1030,cd,241,home_office,Prepare Coffee
565,1031,cd_player,241,home_office,Prepare Coffee
565,1034,chessboard,241,home_office,Prepare Coffee
565,1048,coffee,41,dining_room,Prepare Coffee
565,1049,coffee_cup,41,dining_room,Prepare Coffee
565,1050,coffee_filter,41,dining_room,Prepare Coffee
565,1056,cookingpot,41,dining_room,Prepare Coffee
565,1058,cup,41,dining_room,Prepare Coffee
565,1059,cutting_board,41,dining_room,Prepare Coffee
565,1060,deck_of_cards,241,home_office,Prepare Coffee
565,1070,dry_pasta,41,dining_room,Prepare Coffee
565,1083,food_bread,41,dining_room,Prepare Coffee
565,1087,food_cereal,41,dining_room,Prepare Coffee
565,1088,food_cheese,41,dining_room,Prepare Coffee
565,1089,food_chicken,41,dining_room,Prepare Coffee
565,1091,food_donut,41,dining_room,Prepare Coffee
565,1098,food_jam,41,dining_room,Prepare Coffee
565,1102,food_oatmeal,41,dining_room,Prepare Coffee
565,1106,food_peanut_butter,41,dining_room,Prepare Coffee
565,1109,food_rice,41,dining_room,Prepare Coffee
565,1115,food_vegetable,41,dining_room,Prepare Coffee
565,1116,fork,41,dining_room,Prepare Coffee
565,1117,fryingpan,41,dining_room,Prepare Coffee
565,1120,ground_coffee,41,dining_room,Prepare Coffee
565,1121,hairbrush,1,bathroom,Prepare Coffee
565,1123,headset,241,home_office,Prepare Coffee
565,1126,instrument_guitar,241,home_office,Prepare Coffee
565,1132,juice,41,dining_room,Prepare Coffee
565,1137,knife,41,dining_room,Prepare Coffee
565,1144,milk,41,dining_room,Prepare Coffee
565,1148,mug,41,dining_room,Prepare Coffee
565,1154,notebook,241,home_office,Prepare Coffee
565,1156,oil,41,dining_room,Prepare Coffee
565,1162,pen,241,home_office,Prepare Coffee
565,1167,plate,41,dining_room,Prepare Coffee
565,1172,radio,241,home_office,Prepare Coffee
565,1174,razor,1,bathroom,Prepare Coffee
565,1176,remote_control,241,home_office,Prepare Coffee
565,1184,shaving_cream,1,bathroom,Prepare Coffee
565,1196,tea,41,dining_room,Prepare Coffee
565,1203,tooth_paste,1,bathroom,Prepare Coffee
565,1207,trashbag,41,dining_room,Prepare Coffee
565,1215,wine,41,dining_room,Prepare Coffee
565,1216,wine_glass,41,dining_room,Prepare Coffee
570,1204,toothbrush,1,bathroom,Prepare Coffee
570,1122,hairdryer,1,bathroom,Prepare Coffee
570,130,coffe_maker,41,dining_room,Prepare Coffee
570,1026,bowl,41,dining_room,Prepare Coffee
570,1193,spoon,41,dining_room,Prepare Coffee
570,1148,mug,41,dining_room,Prepare Coffee
570,99,trashcan,41,dining_room,Prepare Coffee
570,102,mat,41,dining_room,Prepare Coffee
570,1012,toothbrush_holder,1,bathroom,Prepare Coffee
570,1023,book,162,bedroom,Prepare Coffee
570,1030,cd,241,home_office,Prepare Coffee
570,1031,cd_player,241,home_office,Prepare Coffee
570,1034,chessboard,241,home_office,Prepare Coffee
570,1048,coffee,41,dining_room,Prepare Coffee
570,1049,coffee_cup,41,dining_room,Prepare Coffee
570,1050,coffee_filter,41,dining_room,Prepare Coffee
570,1056,cookingpot,41,dining_room,Prepare Coffee
570,1058,cup,41,dining_room,Prepare Coffee
570,1059,cutting_board,41,dining_room,Prepare Coffee
570,1060,deck_of_cards,241,home_office,Prepare Coffee
570,1070,dry_pasta,41,dining_room,Prepare Coffee
570,1083,food_bread,41,dining_room,Prepare Coffee
570,1087,food_cereal,41,dining_room,Prepare Coffee
570,1088,food_cheese,41,dining_room,Prepare Coffee
570,1089,food_chicken,41,dining_room,Prepare Coffee
570,1091,food_donut,41,dining_room,Prepare Coffee
570,1098,food_jam,41,dining_room,Prepare Coffee
570,1102,food_oatmeal,41,dining_room,Prepare Coffee
570,1106,food_peanut_butter,41,dining_room,Prepare Coffee
570,1109,food_rice,41,dining_room,Prepare Coffee
570,1115,food_vegetable,41,dining_room,Prepare Coffee
570,1116,fork,41,dining_room,Prepare Coffee
570,1117,fryingpan,41,dining_room,Prepare Coffee
570,1120,ground_coffee,41,dining_room,Prepare Coffee
570,1121,hairbrush,1,bathroom,Prepare Coffee
570,1123,headset,241,home_office,Prepare Coffee
570,1126,instrument_guitar,241,home_office,Prepare Coffee
570,1132,juice,41,dining_room,Prepare Coffee
570,1137,knife,41,dining_room,Prepare Coffee
570,1144,milk,41,dining_room,Prepare Coffee
570,1154,notebook,241,home_office,Prepare Coffee
570,1156,oil,41,dining_room,Prepare Coffee
570,1162,pen,241,home_office,Prepare Coffee
570,1167,plate,41,dining_room,Prepare Coffee
570,1172,radio,241,home_office,Prepare Coffee
570,1174,razor,1,bathroom,Prepare Coffee
570,1176,remote_control,241,home_office,Prepare Coffee
570,1184,shaving_cream,1,bathroom,Prepare Coffee
570,1196,tea,41,dining_room,Prepare Coffee
570,1203,tooth_paste,1,bathroom,Prepare Coffee
570,1207,trashbag,41,dining_room,Prepare Coffee
570,1215,wine,41,dining_room,Prepare Coffee
570,1216,wine_glass,41,dining_room,Prepare Coffee
575,1204,toothbrush,1,bathroom,Prepare Coffee
575,1122,hairdryer,1,bathroom,Prepare Coffee
575,130,coffe_maker,41,dining_room,Prepare Coffee
575,1026,bowl,41,dining_room,Prepare Coffee
575,1193,spoon,41,dining_room,Prepare Coffee
575,1148,mug,41,dining_room,Prepare Coffee
575,99,trashcan,41,dining_room,Prepare Coffee
575,102,mat,41,dining_room,Prepare Coffee
575,1012,toothbrush_holder,1,bathroom,Prepare Coffee
575,1023,book,162,bedroom,Prepare Coffee
575,1030,cd,241,home_office,Prepare Coffee
575,1031,cd_player,241,home_office,Prepare Coffee
575,1034,chessboard,241,home_office,Prepare Coffee
575,1048,coffee,41,dining_room,Prepare Coffee
575,1049,coffee_cup,41,dining_room,Prepare Coffee
575,1050,coffee_filter,41,dining_room,Prepare Coffee
575,1056,cookingpot,41,dining_room,Prepare Coffee
575,1058,cup,41,dining_room,Prepare Coffee
575,1059,cutting_board,41,dining_room,Prepare Coffee
575,1060,deck_of_cards,241,home_office,Prepare Coffee
575,1070,dry_pasta,41,dining_room,Prepare Coffee
575,1083,food_bread,41,dining_room,Prepare Coffee
575,1087,food_cereal,41,dining_room,Prepare Coffee
575,1088,food_cheese,41,dining_room,Prepare Coffee
575,1089,food_chicken,41,dining_room,Prepare Coffee
575,1091,food_donut,41,dining_room,Prepare Coffee
575,1098,food_jam,41,dining_room,Prepare Coffee
575,1102,food_oatmeal,41,dining_room,Prepare Coffee
575,1106,food_peanut_butter,41,dining_room,Prepare Coffee
575,1109,food_rice,41,dining_room,Prepare Coffee
575,1115,food_vegetable,41,dining_room,Prepare Coffee
575,1116,fork,41,dining_room,Prepare Coffee
575,1117,fryingpan,41,dining_room,Prepare Coffee
575,1120,ground_coffee,41,dining_room,Prepare Coffee
575,1121,hairbrush,1,bathroom,Prepare Coffee
575,1123,headset,241,home_office,Prepare Coffee
575,1126,instrument_guitar,241,home_office,Prepare Coffee
575,1132,juice,41,dining_room,Prepare Coffee
575,1137,knife,41,dining_room,Prepare Coffee
575,1144,milk,41,dining_room,Prepare Coffee
575,1154,notebook,241,home_office,Prepare Coffee
575,1156,oil,41,dining_room,Prepare Coffee
575,1162,pen,241,home_office,Prepare Coffee
575,1167,plate,41,dining_room,Prepare Coffee
575,1172,radio,241,home_office,Prepare Coffee
575,1174,razor,1,bathroom,Prepare Coffee
575,1176,remote_control,241,home_office,Prepare Coffee
575,1184,shaving_cream,1,bathroom,Prepare Coffee
575,1196,tea,41,dining_room,Prepare Coffee
575,1203,tooth_paste,1,bathroom,Prepare Coffee
575,1207,trashbag,41,dining_room,Prepare Coffee
575,1215,wine,41,dining_room,Prepare Coffee
575,1216,wine_glass,41,dining_room,Prepare Coffee
580,1204,toothbrush,1,bathroom,Prepare Coffee
580,1122,hairdryer,1,bathroom,Prepare Coffee
580,130,coffe_maker,41,dining_room,Prepare Coffee
580,1026,bowl,41,dining_room,Prepare Coffee
580,1193,spoon,41,dining_room,Prepare Coffee
580,1148,mug,41,dining_room,Prepare Coffee
580,1050,coffee_filter,41,dining_room,Prepare Coffee
580,99,trashcan,41,dining_room,Prepare Coffee
580,102,mat,41,dining_room,Prepare Coffee
580,1012,toothbrush_holder,1,bathroom,Prepare Coffee
580,1023,book,162,bedroom,Prepare Coffee
580,1030,cd,241,home_office,Prepare Coffee
580,1031,cd_player,241,home_office,Prepare Coffee
580,1034,chessboard,241,home_office,Prepare Coffee
580,1048,coffee,41,dining_room,Prepare Coffee
580,1049,coffee_cup,41,dining_room,Prepare Coffee
580,1056,cookingpot,41,dining_room,Prepare Coffee
580,1058,cup,41,dining_room,Prepare Coffee
580,1059,cutting_board,41,dining_room,Prepare Coffee
580,1060,deck_of_cards,241,home_office,Prepare Coffee
580,1070,dry_pasta,41,dining_room,Prepare Coffee
580,1083,food_bread,41,dining_room,Prepare Coffee
580,1087,food_cereal,41,dining_room,Prepare Coffee
580,1088,food_cheese,41,dining_room,Prepare Coffee
580,1089,food_chicken,41,dining_room,Prepare Coffee
580,1091,food_donut,41,dining_room,Prepare Coffee
580,1098,food_jam,41,dining_room,Prepare Coffee
580,1102,food_oatmeal,41,dining_room,Prepare Coffee
580,1106,food_peanut_butter,41,dining_room,Prepare Coffee
580,1109,food_rice,41,dining_room,Prepare Coffee
580,1115,food_vegetable,41,dining_room,Prepare Coffee
580,1116,fork,41,dining_room,Prepare Coffee
580,1117,fryingpan,41,dining_room,Prepare Coffee
580,1120,ground_coffee,41,dining_room,Prepare Coffee
580,1121,hairbrush,1,bathroom,Prepare Coffee
580,1123,headset,241,home_office,Prepare Coffee
580,1126,instrument_guitar,241,home_office,Prepare Coffee
580,1132,juice,41,dining_room,Prepare Coffee
580,1137,knife,41,dining_room,Prepare Coffee
580,1144,milk,41,dining_room,Prepare Coffee
580,1154,notebook,241,home_office,Prepare Coffee
580,1156,oil,41,dining_room,Prepare Coffee
580,1162,pen,241,home_office,Prepare Coffee
580,1167,plate,41,dining_room,Prepare Coffee
580,1172,radio,241,home_office,Prepare Coffee
580,1174,razor,1,bathroom,Prepare Coffee
580,1176,remote_control,241,home_office,Prepare Coffee
580,1184,shaving_cream,1,bathroom,Prepare Coffee
580,1196,tea,41,dining_room,Prepare Coffee
580,1203,tooth_paste,1,bathroom,Prepare Coffee
580,1207,trashbag,41,dining_room,Prepare Coffee
580,1215,wine,41,dining_room,Prepare Coffee
580,1216,wine_glass,41,dining_room,Prepare Coffee
585,1204,toothbrush,1,bathroom,Prepare Coffee
585,1122,hairdryer,1,bathroom,Prepare Coffee
585,130,coffe_maker,41,dining_room,Prepare Coffee
585,1026,bowl,41,dining_room,Prepare Coffee
585,1193,spoon,41,dining_room,Prepare Coffee
585,1148,mug,41,dining_room,Prepare Coffee
585,1050,coffee_filter,41,dining_room,Prepare Coffee
585,99,trashcan,41,dining_room,Prepare Coffee
585,102,mat,41,dining_room,Prepare Coffee
585,1012,toothbrush_holder,1,bathroom,Prepare Coffee
585,1023,book,162,bedroom,Prepare Coffee
585,1030,cd,241,home_office,Prepare Coffee
585,1031,cd_player,241,home_office,Prepare Coffee
585,1034,chessboard,241,home_office,Prepare Coffee
585,1048,coffee,41,dining_room,Prepare Coffee
585,1049,coffee_cup,41,dining_room,Prepare Coffee
585,1056,cookingpot,41,dining_room,Prepare Coffee
585,1058,cup,41,dining_room,Prepare Coffee
585,1059,cutting_board,41,dining_room,Prepare Coffee
585,1060,deck_of_cards,241,home_office,Prepare Coffee
585,1070,dry_pasta,41,dining_room,Prepare Coffee
585,1083,food_bread,41,dining_room,Prepare Coffee
585,1087,food_cereal,41,dining_room,Prepare Coffee
585,1088,food_cheese,41,dining_room,Prepare Coffee
585,1089,food_chicken,41,dining_room,Prepare Coffee
585,1091,food_donut,41,dining_room,Prepare Coffee
585,1098,food_jam,41,dining_room,Prepare Coffee
585,1102,food_oatmeal,41,dining_room,Prepare Coffee
585,1106,food_peanut_butter,41,dining_room,Prepare Coffee
585,1109,food_rice,41,dining_room,Prepare Coffee
585,1115,food_vegetable,41,dining_room,Prepare Coffee
585,1116,fork,41,dining_room,Prepare Coffee
585,1117,fryingpan,41,dining_room,Prepare Coffee
585,1120,ground_coffee,41,dining_room,Prepare Coffee
585,1121,hairbrush,1,bathroom,Prepare Coffee
585,1123,headset,241,home_office,Prepare Coffee
585,1126,instrument_guitar,241,home_office,Prepare Coffee
585,1132,juice,41,dining_room,Prepare Coffee
585,1137,knife,41,dining_room,Prepare Coffee
585,1144,milk,41,dining_room,Prepare Coffee
585,1154,notebook,241,home_office,Prepare Coffee
585,1156,oil,41,dining_room,Prepare Coffee
585,1162,pen,241,home_office,Prepare Coffee
585,1167,plate,41,dining_room,Prepare Coffee
585,1172,radio,241,home_office,Prepare Coffee
585,1174,razor,1,bathroom,Prepare Coffee
585,1176,remote_control,241,home_office,Prepare Coffee
585,1184,shaving_cream,1,bathroom,Prepare Coffee
585,1196,tea,41,dining_room,Prepare Coffee
585,1203,tooth_paste,1,bathroom,Prepare Coffee
585,1207,trashbag,41,dining_room,Prepare Coffee
585,1215,wine,41,dining_room,Prepare Coffee
585,1216,wine_glass,41,dining_room,Prepare Coffee
590,1204,toothbrush,1,bathroom,Prepare Coffee
590,1122,hairdryer,1,bathroom,Prepare Coffee
590,130,coffe_maker,41,dining_room,Prepare Coffee
590,1026,bowl,41,dining_room,Prepare Coffee
590,1193,spoon,41,dining_room,Prepare Coffee
590,1148,mug,41,dining_room,Prepare Coffee
590,1050,coffee_filter,41,dining_room,Prepare Coffee
590,99,trashcan,41,dining_room,Prepare Coffee
590,102,mat,41,dining_room,Prepare Coffee
590,1012,toothbrush_holder,1,bathroom,Prepare Coffee
590,1023,book,162,bedroom,Prepare Coffee
590,1030,cd,241,home_office,Prepare Coffee
590,1031,cd_player,241,home_office,Prepare Coffee
590,1034,chessboard,241,home_office,Prepare Coffee
590,1048,coffee,41,dining_room,Prepare Coffee
590,1049,coffee_cup,41,dining_room,Prepare Coffee
590,1056,cookingpot,41,dining_room,Prepare Coffee
590,1058,cup,41,dining_room,Prepare Coffee
590,1059,cutting_board,41,dining_room,Prepare Coffee
590,1060,deck_of_cards,241,home_office,Prepare Coffee
590,1070,dry_pasta,41,dining_room,Prepare Coffee
590,1083,food_bread,41,dining_room,Prepare Coffee
590,1087,food_cereal,41,dining_room,Prepare Coffee
590,1088,food_cheese,41,dining_room,Prepare Coffee
590,1089,food_chicken,41,dining_room,Prepare Coffee
590,1091,food_donut,41,dining_room,Prepare Coffee
590,1098,food_jam,41,dining_room,Prepare Coffee
590,1102,food_oatmeal,41,dining_room,Prepare Coffee
590,1106,food_peanut_butter,41,dining_room,Prepare Coffee
590,1109,food_rice,41,dining_room,Prepare Coffee
590,1115,food_vegetable,41,dining_room,Prepare Coffee
590,1116,fork,41,dining_room,Prepare Coffee
590,1117,fryingpan,41,dining_room,Prepare Coffee
590,1120,ground_coffee,41,dining_room,Prepare Coffee
590,1121,hairbrush,1,bathroom,Prepare Coffee
590,1123,headset,241,home_office,Prepare Coffee
590,1126,instrument_guitar,241,home_office,Prepare Coffee
590,1132,juice,41,dining_room,Prepare Coffee
590,1137,knife,41,dining_room,Prepare Coffee
590,1144,milk,41,dining_room,Prepare Coffee
590,1154,notebook,241,home_office,Prepare Coffee
590,1156,oil,41,dining_room,Prepare Coffee
590,1162,pen,241,home_office,Prepare Coffee
590,1167,plate,41,dining_room,Prepare Coffee
590,1172,radio,241,home_office,Prepare Coffee
590,1174,razor,1,bathroom,Prepare Coffee
590,1176,remote_control,241,home_office,Prepare Coffee
590,1184,shaving_cream,1,bathroom,Prepare Coffee
590,1196,tea,41,dining_room,Prepare Coffee
590,1203,tooth_paste,1,bathroom,Prepare Coffee
590,1207,trashbag,41,dining_room,Prepare Coffee
590,1215,wine,41,dining_room,Prepare Coffee
590,1216,wine_glass,41,dining_room,Prepare Coffee
595,1204,toothbrush,1,bathroom,Prepare Coffee
595,1122,hairdryer,1,bathroom,Prepare Coffee
595,130,coffe_maker,41,dining_room,Prepare Coffee
595,1026,bowl,41,dining_room,Prepare Coffee
595,1193,spoon,41,dining_room,Prepare Coffee
595,1148,mug,41,dining_room,Prepare Coffee
595,1050,coffee_filter,41,dining_room,Prepare Coffee
595,99,trashcan,41,dining_room,Prepare Coffee
595,102,mat,41,dining_room,Prepare Coffee
595,1012,toothbrush_holder,1,bathroom,Prepare Coffee
595,1023,book,162,bedroom,Prepare Coffee
595,1030,cd,241,home_office,Prepare Coffee
595,1031,cd_player,241,home_office,Prepare Coffee
595,1034,chessboard,241,home_office,Prepare Coffee
595,1048,coffee,41,dining_room,Prepare Coffee
595,1049,coffee_cup,41,dining_room,Prepare Coffee
595,1056,cookingpot,41,dining_room,Prepare Coffee
595,1058,cup,41,dining_room,Prepare Coffee
595,1059,cutting_board,41,dining_room,Prepare Coffee
595,1060,deck_of_cards,241,home_office,Prepare Coffee
595,1070,dry_pasta,41,dining_room,Prepare Coffee
595,1083,food_bread,41,dining_room,Prepare Coffee
595,1087,food_cereal,41,dining_room,Prepare Coffee
595,1088,food_cheese,41,dining_room,Prepare Coffee
595,1089,food_chicken,41,dining_room,Prepare Coffee
595,1091,food_donut,41,dining_room,Prepare Coffee
595,1098,food_jam,41,dining_room,Prepare Coffee
595,1102,food_oatmeal,41,dining_room,Prepare Coffee
595,1106,food_peanut_butter,41,dining_room,Prepare Coffee
595,1109,food_rice,41,dining_room,Prepare Coffee
595,1115,food_vegetable,41,dining_room,Prepare Coffee
595,1116,fork,41,dining_room,Prepare Coffee
595,1117,fryingpan,41,dining_room,Prepare Coffee
595,1120,ground_coffee,41,dining_room,Prepare Coffee
595,1121,hairbrush,1,bathroom,Prepare Coffee
595,1123,headset,241,home_office,Prepare Coffee
595,1126,instrument_guitar,241,home_office,Prepare Coffee
595,1132,juice,41,dining_room,Prepare Coffee
595,1137,knife,41,dining_room,Prepare Coffee
595,1144,milk,41,dining_room,Prepare Coffee
595,1154,notebook,241,home_office,Prepare Coffee
595,1156,oil,41,dining_room,Prepare Coffee
595,1162,pen,241,home_office,Prepare Coffee
595,1167,plate,41,dining_room,Prepare Coffee
595,1172,radio,241,home_office,Prepare Coffee
595,1174,razor,1,bathroom,Prepare Coffee
595,1176,remote_control,241,home_office,Prepare Coffee
595,1184,shaving_cream,1,bathroom,Prepare Coffee
595,1196,tea,41,dining_room,Prepare Coffee
595,1203,tooth_paste,1,bathroom,Prepare Coffee
595,1207,trashbag,41,dining_room,Prepare Coffee
595,1215,wine,41,dining_room,Prepare Coffee
595,1216,wine_glass,41,dining_room,Prepare Coffee
600,1204,toothbrush,1,bathroom,Return Coffee
600,1122,hairdryer,1,bathroom,Return Coffee
600,130,coffe_maker,41,dining_room,Return Coffee
600,1026,bowl,41,dining_room,Return Coffee
600,1193,spoon,41,dining_room,Return Coffee
600,1148,mug,41,dining_room,Return Coffee
600,1050,coffee_filter,41,dining_room,Return Coffee
600,99,trashcan,41,dining_room,Return Coffee
600,102,mat,41,dining_room,Return Coffee
600,1012,toothbrush_holder,1,bathroom,Return Coffee
600,1023,book,162,bedroom,Return Coffee
600,1030,cd,241,home_office,Return Coffee
600,1031,cd_player,241,home_office,Return Coffee
600,1034,chessboard,241,home_office,Return Coffee
600,1048,coffee,41,dining_room,Return Coffee
600,1049,coffee_cup,41,dining_room,Return Coffee
600,1056,cookingpot,41,dining_room,Return Coffee
600,1058,cup,41,dining_room,Return Coffee
600,1059,cutting_board,41,dining_room,Return Coffee
600,1060,deck_of_cards,241,home_office,Return Coffee
600,1070,dry_pasta,41,dining_room,Return Coffee
600,1083,food_bread,41,dining_room,Return Coffee
600,1087,food_cereal,41,dining_room,Return Coffee
600,1088,food_cheese,41,dining_room,Return Coffee
600,1089,food_chicken,41,dining_room,Return Coffee
600,1091,food_donut,41,dining_room,Return Coffee
600,1098,food_jam,41,dining_room,Return Coffee
600,1102,food_oatmeal,41,dining_room,Return Coffee
600,1106,food_peanut_butter,41,dining_room,Return Coffee
600,1109,food_rice,41,dining_room,Return Coffee
600,1115,food_vegetable,41,dining_room,Return Coffee
600,1116,fork,41,dining_room,Return Coffee
600,1117,fryingpan,41,dining_room,Return Coffee
600,1120,ground_coffee,41,dining_room,Return Coffee
600,1121,hairbrush,1,bathroom,Return Coffee
600,1123,headset,241,home_office,Return Coffee
600,1126,instrument_guitar,241,home_office,Return Coffee
600,1132,juice,41,dining_room,Return Coffee
600,1137,knife,41,dining_room,Return Coffee
600,1144,milk,41,dining_room,Return Coffee
600,1154,notebook,241,home_office,Return Coffee
600,1156,oil,41,dining_room,Return Coffee
600,1162,pen,241,home_office,Return Coffee
600,1167,plate,41,dining_room,Return Coffee
600,1172,radio,241,home_office,Return Coffee
600,1174,razor,1,bathroom,Return Coffee
600,1176,remote_control,241,home_office,Return Coffee
600,1184,shaving_cream,1,bathroom,Return Coffee
600,1196,tea,41,dining_room,Return Coffee
600,1203,tooth_paste,1,bathroom,Return Coffee
600,1207,trashbag,41,dining_room,Return Coffee
600,1215,wine,41,dining_room,Return Coffee
600,1216,wine_glass,41,dining_room,Return Coffee
605,1204,toothbrush,1,bathroom,Return Coffee
605,1122,hairdryer,1,bathroom,Return Coffee
605,130,coffe_maker,41,dining_room,Return Coffee
605,1026,bowl,41,dining_room,Return Coffee
605,1193,spoon,41,dining_room,Return Coffee
605,1148,mug,41,dining_room,Return Coffee
605,1050,coffee_filter,41,dining_room,Return Coffee
605,99,trashcan,41,dining_room,Return Coffee
605,102,mat,41,dining_room,Return Coffee
605,1012,toothbrush_holder,1,bathroom,Return Coffee
605,1023,book,162,bedroom,Return Coffee
605,1030,cd,241,home_office,Return Coffee
605,1031,cd_player,241,home_office,Return Coffee
605,1034,chessboard,241,home_office,Return Coffee
605,1048,coffee,41,dining_room,Return Coffee
605,1049,coffee_cup,41,dining_room,Return Coffee
605,1056,cookingpot,41,dining_room,Return Coffee
605,1058,cup,41,dining_room,Return Coffee
605,1059,cutting_board,41,dining_room,Return Coffee
605,1060,deck_of_cards,241,home_office,Return Coffee
605,1070,dry_pasta,41,dining_room,Return Coffee
605,1083,food_bread,41,dining_room,Return Coffee
605,1087,food_cereal,41,dining_room,Return Coffee
605,1088,food_cheese,41,dining_room,Return Coffee
605,1089,food_chicken,41,dining_room,Return Coffee
605,1091,food_donut,41,dining_room,Return Coffee
605,1098,food_jam,41,dining_room,Return Coffee
605,1102,food_oatmeal,41,dining_room,Return Coffee
605,1106,food_peanut_butter,41,dining_room,Return Coffee
605,1109,food_rice,41,dining_room,Return Coffee
605,1115,food_vegetable,41,dining_room,Return Coffee
605,1116,fork,41,dining_room,Return Coffee
605,1117,fryingpan,41,dining_room,Return Coffee
605,1120,ground_coffee,41,dining_room,Return Coffee
605,1121,hairbrush,1,bathroom,Return Coffee
605,1123,headset,241,home_office,Return Coffee
605,1126,instrument_guitar,241,home_office,Return Coffee
605,1132,juice,41,dining_room,Return Coffee
605,1137,knife,41,dining_room,Return Coffee
605,1144,milk,41,dining_room,Return Coffee
605,1154,notebook,241,home_office,Return Coffee
605,1156,oil,41,dining_room,Return Coffee
605,1162,pen,241,home_office,Return Coffee
605,1167,plate,41,dining_room,Return Coffee
605,1172,radio,241,home_office,Return Coffee
605,1174,razor,1,bathroom,Return Coffee
605,1176,remote_control,241,home_office,Return Coffee
605,1184,shaving_cream,1,bathroom,Return Coffee
605,1196,tea,41,dining_room,Return Coffee
605,1203,tooth_paste,1,bathroom,Return Coffee
605,1207,trashbag,41,dining_room,Return Coffee
605,1215,wine,41,dining_room,Return Coffee
605,1216,wine_glass,41,dining_room,Return Coffee
610,1204,toothbrush,1,bathroom,Return Coffee
610,1122,hairdryer,1,bathroom,Return Coffee
610,130,coffe_maker,41,dining_room,Return Coffee
610,1026,bowl,41,dining_room,Return Coffee
610,1193,spoon,41,dining_room,Return Coffee
610,1148,mug,41,dining_room,Return Coffee
610,1050,coffee_filter,41,dining_room,Return Coffee
610,99,trashcan,41,dining_room,Return Coffee
610,102,mat,41,dining_room,Return Coffee
610,1012,toothbrush_holder,1,bathroom,Return Coffee
610,1023,book,162,bedroom,Return Coffee
610,1030,cd,241,home_office,Return Coffee
610,1031,cd_player,241,home_office,Return Coffee
610,1034,chessboard,241,home_office,Return Coffee
610,1048,coffee,41,dining_room,Return Coffee
610,1049,coffee_cup,41,dining_room,Return Coffee
610,1056,cookingpot,41,dining_room,Return Coffee
610,1058,cup,41,dining_room,Return Coffee
610,1059,cutting_board,41,dining_room,Return Coffee
610,1060,deck_of_cards,241,home_office,Return Coffee
610,1070,dry_pasta,41,dining_room,Return Coffee
